Site,Parameter,Date (LST),Year,Month,Day,Hour,Value,Unit,Duration,QC Name
Chengdu,PM2.5,6/1/2017 4:00,2017,6,1,4,36,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/1/2017 5:00,2017,6,1,5,39,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/1/2017 6:00,2017,6,1,6,36,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/1/2017 7:00,2017,6,1,7,45,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/1/2017 8:00,2017,6,1,8,47,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/1/2017 9:00,2017,6,1,9,44,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/1/2017 10:00,2017,6,1,10,46,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/1/2017 11:00,2017,6,1,11,41,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/1/2017 12:00,2017,6,1,12,38,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/1/2017 13:00,2017,6,1,13,46,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/1/2017 14:00,2017,6,1,14,28,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/1/2017 15:00,2017,6,1,15,28,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/1/2017 16:00,2017,6,1,16,22,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/1/2017 17:00,2017,6,1,17,26,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/1/2017 18:00,2017,6,1,18,30,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/1/2017 19:00,2017,6,1,19,34,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/1/2017 20:00,2017,6,1,20,28,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/1/2017 21:00,2017,6,1,21,40,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/1/2017 22:00,2017,6,1,22,37,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/1/2017 23:00,2017,6,1,23,38,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/2/2017 0:00,2017,6,2,0,40,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/2/2017 1:00,2017,6,2,1,53,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/2/2017 2:00,2017,6,2,2,56,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/2/2017 3:00,2017,6,2,3,57,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/2/2017 4:00,2017,6,2,4,68,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/2/2017 5:00,2017,6,2,5,64,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/2/2017 6:00,2017,6,2,6,59,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/2/2017 7:00,2017,6,2,7,59,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/2/2017 8:00,2017,6,2,8,59,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/2/2017 9:00,2017,6,2,9,59,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/2/2017 10:00,2017,6,2,10,52,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/2/2017 11:00,2017,6,2,11,44,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/2/2017 12:00,2017,6,2,12,41,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/2/2017 13:00,2017,6,2,13,33,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/2/2017 14:00,2017,6,2,14,29,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/2/2017 15:00,2017,6,2,15,33,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/2/2017 16:00,2017,6,2,16,42,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/2/2017 17:00,2017,6,2,17,43,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/2/2017 18:00,2017,6,2,18,42,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/2/2017 19:00,2017,6,2,19,45,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/2/2017 20:00,2017,6,2,20,49,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/2/2017 21:00,2017,6,2,21,47,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/2/2017 22:00,2017,6,2,22,46,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/2/2017 23:00,2017,6,2,23,48,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/3/2017 0:00,2017,6,3,0,50,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/3/2017 1:00,2017,6,3,1,54,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/3/2017 2:00,2017,6,3,2,59,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/3/2017 3:00,2017,6,3,3,42,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/3/2017 4:00,2017,6,3,4,46,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/3/2017 5:00,2017,6,3,5,51,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/3/2017 6:00,2017,6,3,6,56,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/3/2017 7:00,2017,6,3,7,57,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/3/2017 8:00,2017,6,3,8,59,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/3/2017 9:00,2017,6,3,9,56,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/3/2017 10:00,2017,6,3,10,50,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/3/2017 11:00,2017,6,3,11,53,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/3/2017 12:00,2017,6,3,12,52,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/3/2017 13:00,2017,6,3,13,59,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/3/2017 14:00,2017,6,3,14,51,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/3/2017 15:00,2017,6,3,15,54,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/3/2017 16:00,2017,6,3,16,73,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/3/2017 17:00,2017,6,3,17,70,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/3/2017 18:00,2017,6,3,18,53,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/3/2017 19:00,2017,6,3,19,46,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/3/2017 20:00,2017,6,3,20,34,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/3/2017 21:00,2017,6,3,21,46,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/3/2017 22:00,2017,6,3,22,42,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/3/2017 23:00,2017,6,3,23,41,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/4/2017 0:00,2017,6,4,0,27,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/4/2017 1:00,2017,6,4,1,29,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/4/2017 2:00,2017,6,4,2,35,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/4/2017 3:00,2017,6,4,3,50,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/4/2017 4:00,2017,6,4,4,39,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/4/2017 5:00,2017,6,4,5,17,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/4/2017 6:00,2017,6,4,6,29,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/4/2017 7:00,2017,6,4,7,34,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/4/2017 8:00,2017,6,4,8,25,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/4/2017 9:00,2017,6,4,9,31,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/4/2017 10:00,2017,6,4,10,20,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/4/2017 11:00,2017,6,4,11,13,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/4/2017 12:00,2017,6,4,12,15,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/4/2017 13:00,2017,6,4,13,16,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/4/2017 14:00,2017,6,4,14,11,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/4/2017 15:00,2017,6,4,15,12,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/4/2017 16:00,2017,6,4,16,10,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/4/2017 17:00,2017,6,4,17,25,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/4/2017 18:00,2017,6,4,18,18,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/4/2017 19:00,2017,6,4,19,24,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/4/2017 20:00,2017,6,4,20,37,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/4/2017 21:00,2017,6,4,21,44,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/4/2017 22:00,2017,6,4,22,45,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/4/2017 23:00,2017,6,4,23,44,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/5/2017 0:00,2017,6,5,0,30,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/5/2017 1:00,2017,6,5,1,44,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/5/2017 2:00,2017,6,5,2,46,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/5/2017 3:00,2017,6,5,3,39,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/5/2017 4:00,2017,6,5,4,39,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/5/2017 5:00,2017,6,5,5,43,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/5/2017 6:00,2017,6,5,6,39,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/5/2017 7:00,2017,6,5,7,46,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/5/2017 8:00,2017,6,5,8,40,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/5/2017 9:00,2017,6,5,9,38,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/5/2017 10:00,2017,6,5,10,25,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/5/2017 11:00,2017,6,5,11,28,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/5/2017 12:00,2017,6,5,12,21,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/5/2017 13:00,2017,6,5,13,26,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/5/2017 14:00,2017,6,5,14,27,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/5/2017 15:00,2017,6,5,15,24,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/5/2017 16:00,2017,6,5,16,29,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/5/2017 17:00,2017,6,5,17,30,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/5/2017 18:00,2017,6,5,18,24,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/5/2017 19:00,2017,6,5,19,30,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/5/2017 20:00,2017,6,5,20,25,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/5/2017 21:00,2017,6,5,21,40,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/5/2017 22:00,2017,6,5,22,45,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/5/2017 23:00,2017,6,5,23,51,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/6/2017 0:00,2017,6,6,0,58,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/6/2017 1:00,2017,6,6,1,57,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/6/2017 2:00,2017,6,6,2,58,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/6/2017 3:00,2017,6,6,3,56,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/6/2017 4:00,2017,6,6,4,54,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/6/2017 5:00,2017,6,6,5,67,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/6/2017 6:00,2017,6,6,6,80,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/6/2017 7:00,2017,6,6,7,73,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/6/2017 8:00,2017,6,6,8,79,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/6/2017 9:00,2017,6,6,9,66,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/6/2017 10:00,2017,6,6,10,66,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/6/2017 11:00,2017,6,6,11,47,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/6/2017 12:00,2017,6,6,12,60,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/6/2017 13:00,2017,6,6,13,46,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/6/2017 14:00,2017,6,6,14,27,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/6/2017 15:00,2017,6,6,15,26,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/6/2017 16:00,2017,6,6,16,32,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/6/2017 17:00,2017,6,6,17,28,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/6/2017 18:00,2017,6,6,18,28,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/6/2017 19:00,2017,6,6,19,25,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/6/2017 20:00,2017,6,6,20,39,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/6/2017 21:00,2017,6,6,21,39,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/6/2017 22:00,2017,6,6,22,36,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/6/2017 23:00,2017,6,6,23,27,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/7/2017 0:00,2017,6,7,0,24,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/7/2017 1:00,2017,6,7,1,23,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/7/2017 2:00,2017,6,7,2,32,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/7/2017 3:00,2017,6,7,3,32,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/7/2017 4:00,2017,6,7,4,43,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/7/2017 5:00,2017,6,7,5,37,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/7/2017 6:00,2017,6,7,6,34,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/7/2017 7:00,2017,6,7,7,45,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/7/2017 8:00,2017,6,7,8,42,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/7/2017 9:00,2017,6,7,9,38,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/7/2017 10:00,2017,6,7,10,27,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/7/2017 11:00,2017,6,7,11,34,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/7/2017 12:00,2017,6,7,12,28,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/7/2017 13:00,2017,6,7,13,25,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/7/2017 14:00,2017,6,7,14,31,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/7/2017 15:00,2017,6,7,15,34,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/7/2017 16:00,2017,6,7,16,32,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/7/2017 17:00,2017,6,7,17,32,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/7/2017 18:00,2017,6,7,18,49,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/7/2017 19:00,2017,6,7,19,55,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/7/2017 20:00,2017,6,7,20,57,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/7/2017 21:00,2017,6,7,21,75,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/7/2017 22:00,2017,6,7,22,89,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/7/2017 23:00,2017,6,7,23,79,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/8/2017 0:00,2017,6,8,0,64,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/8/2017 1:00,2017,6,8,1,67,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/8/2017 2:00,2017,6,8,2,52,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/8/2017 3:00,2017,6,8,3,70,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/8/2017 4:00,2017,6,8,4,52,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/8/2017 5:00,2017,6,8,5,42,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/8/2017 6:00,2017,6,8,6,35,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/8/2017 7:00,2017,6,8,7,35,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/8/2017 8:00,2017,6,8,8,50,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/8/2017 9:00,2017,6,8,9,38,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/8/2017 10:00,2017,6,8,10,40,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/8/2017 11:00,2017,6,8,11,46,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/8/2017 12:00,2017,6,8,12,32,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/8/2017 13:00,2017,6,8,13,26,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/8/2017 14:00,2017,6,8,14,31,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/8/2017 15:00,2017,6,8,15,25,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/8/2017 16:00,2017,6,8,16,26,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/8/2017 17:00,2017,6,8,17,29,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/8/2017 18:00,2017,6,8,18,38,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/8/2017 19:00,2017,6,8,19,48,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/8/2017 20:00,2017,6,8,20,36,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/8/2017 21:00,2017,6,8,21,37,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/8/2017 22:00,2017,6,8,22,50,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/8/2017 23:00,2017,6,8,23,51,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/9/2017 0:00,2017,6,9,0,54,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/9/2017 1:00,2017,6,9,1,52,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/9/2017 2:00,2017,6,9,2,50,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/9/2017 3:00,2017,6,9,3,44,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/9/2017 4:00,2017,6,9,4,58,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/9/2017 5:00,2017,6,9,5,41,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/9/2017 6:00,2017,6,9,6,24,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/9/2017 7:00,2017,6,9,7,26,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/9/2017 8:00,2017,6,9,8,28,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/9/2017 9:00,2017,6,9,9,34,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/9/2017 10:00,2017,6,9,10,38,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/9/2017 11:00,2017,6,9,11,37,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/9/2017 12:00,2017,6,9,12,43,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/9/2017 13:00,2017,6,9,13,42,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/9/2017 14:00,2017,6,9,14,39,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/9/2017 15:00,2017,6,9,15,35,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/9/2017 16:00,2017,6,9,16,23,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/9/2017 17:00,2017,6,9,17,38,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/9/2017 18:00,2017,6,9,18,36,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/9/2017 19:00,2017,6,9,19,25,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/9/2017 20:00,2017,6,9,20,24,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/9/2017 21:00,2017,6,9,21,16,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/9/2017 22:00,2017,6,9,22,43,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/9/2017 23:00,2017,6,9,23,39,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/10/2017 0:00,2017,6,10,0,50,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/10/2017 1:00,2017,6,10,1,45,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/10/2017 2:00,2017,6,10,2,48,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/10/2017 3:00,2017,6,10,3,55,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/10/2017 4:00,2017,6,10,4,65,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/10/2017 5:00,2017,6,10,5,85,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/10/2017 6:00,2017,6,10,6,74,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/10/2017 7:00,2017,6,10,7,73,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/10/2017 8:00,2017,6,10,8,67,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/10/2017 9:00,2017,6,10,9,51,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/10/2017 10:00,2017,6,10,10,59,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/10/2017 11:00,2017,6,10,11,46,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/10/2017 12:00,2017,6,10,12,47,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/10/2017 13:00,2017,6,10,13,27,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/10/2017 14:00,2017,6,10,14,33,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/10/2017 15:00,2017,6,10,15,27,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/10/2017 16:00,2017,6,10,16,13,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/10/2017 17:00,2017,6,10,17,20,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/10/2017 18:00,2017,6,10,18,24,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/10/2017 19:00,2017,6,10,19,23,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/10/2017 20:00,2017,6,10,20,20,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/10/2017 21:00,2017,6,10,21,27,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/10/2017 22:00,2017,6,10,22,17,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/10/2017 23:00,2017,6,10,23,17,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/11/2017 0:00,2017,6,11,0,23,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/11/2017 1:00,2017,6,11,1,31,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/11/2017 2:00,2017,6,11,2,28,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/11/2017 3:00,2017,6,11,3,26,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/11/2017 4:00,2017,6,11,4,21,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/11/2017 5:00,2017,6,11,5,15,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/11/2017 6:00,2017,6,11,6,21,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/11/2017 7:00,2017,6,11,7,17,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/11/2017 8:00,2017,6,11,8,25,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/11/2017 9:00,2017,6,11,9,22,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/11/2017 10:00,2017,6,11,10,16,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/11/2017 11:00,2017,6,11,11,28,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/11/2017 12:00,2017,6,11,12,34,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/11/2017 13:00,2017,6,11,13,38,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/11/2017 14:00,2017,6,11,14,42,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/11/2017 15:00,2017,6,11,15,31,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/11/2017 16:00,2017,6,11,16,33,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/11/2017 17:00,2017,6,11,17,34,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/11/2017 18:00,2017,6,11,18,34,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/11/2017 19:00,2017,6,11,19,38,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/11/2017 20:00,2017,6,11,20,45,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/11/2017 21:00,2017,6,11,21,40,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/11/2017 22:00,2017,6,11,22,35,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/11/2017 23:00,2017,6,11,23,32,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/12/2017 0:00,2017,6,12,0,31,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/12/2017 1:00,2017,6,12,1,31,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/12/2017 2:00,2017,6,12,2,41,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/12/2017 3:00,2017,6,12,3,27,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/12/2017 4:00,2017,6,12,4,24,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/12/2017 5:00,2017,6,12,5,28,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/12/2017 6:00,2017,6,12,6,29,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/12/2017 7:00,2017,6,12,7,30,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/12/2017 8:00,2017,6,12,8,33,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/12/2017 9:00,2017,6,12,9,45,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/12/2017 10:00,2017,6,12,10,47,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/12/2017 11:00,2017,6,12,11,46,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/12/2017 12:00,2017,6,12,12,54,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/12/2017 13:00,2017,6,12,13,52,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/12/2017 14:00,2017,6,12,14,44,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/12/2017 15:00,2017,6,12,15,54,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/12/2017 16:00,2017,6,12,16,50,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/12/2017 17:00,2017,6,12,17,51,µg/m³,1 Hr,Valid
Chengdu,PM2.5,6/12/2017 18:00,2017,6,12,18,53,µg/m³,1 Hr,Valid
